,Name,Best Solution Cost,Optimal Value,Run Time
0,B-n31-k5,750.5265420666037,672,2.46
1,B-n34-k5,884.33111404596,788,2.79
2,B-n35-k5,1147.8710008776209,955,2.62
3,B-n38-k6,1103.895982982951,805,2.79
4,B-n39-k5,700.4501102831215,549,2.68
5,B-n41-k6,1106.362399465053,829,2.59
6,B-n43-k6,1101.9371247119784,742,2.67
7,B-n44-k7,1249.3292414581333,909,2.63
8,B-n45-k5,1203.9375123205284,751,2.82
9,B-n45-k6,887.6955748907584,678,3.1
10,B-n50-k7,1066.984049893881,741,3.08
11,B-n50-k8,1474.3168163929995,1313,3.39
12,B-n51-k7,1355.319811153899,1032,3.23
13,B-n52-k7,1107.013237890749,747,3.04
14,B-n56-k7,979.6431747537507,707,3.13
15,B-n57-k7,1571.129336435363,1153,3.67
16,B-n57-k9,1891.0637015859465,1598,3.33
17,B-n63-k10,2011.5662240261402,1537,3.24
18,B-n64-k9,1232.831602966153,861,3.56
19,B-n66-k9,1769.5696882013697,1374,3.46
20,B-n67-k10,1411.4167684233646,1033,3.54
21,B-n68-k9,1775.3282287036088,1304,3.51
22,B-n78-k10,1765.9928865544327,1266,3.86
